攻角,MA,实际MA,实际转速,角速度,label
-0.067,1.1,1.09944,2189.08,0.1,1
-0.016,1.1,1.0995,2188.8,0.1,1
0.034,1.1,1.09948,2188.8,0.1,1
0.085,1.1,1.09954,2188.91,0.1,1
0.133,1.1,1.09952,2188.09,0.1,1
0.18600000000000003,1.1,1.09954,2188.14,0.1,1
0.233,1.1,1.09952,2188.42,0.1,1
0.284,1.1,1.09953,2188.42,0.1,1
0.33399999999999996,1.1,1.0997299999999999,2188.2,0.1,1
0.385,1.1,1.09969,2187.92,0.1,1
0.436,1.1,1.09969,2187.92,0.1,1
0.483,1.1,1.09964,2187.92,0.1,1
0.535,1.1,1.09969,2187.21,0.1,1
0.583,1.1,1.09964,2187.21,0.1,1
0.636,1.1,1.09974,2187.04,0.1,1
0.6829999999999999,1.1,1.0996700000000001,2187.65,0.1,1
0.733,1.1,1.0997,2187.65,0.1,1
0.7829999999999999,1.1,1.0997299999999999,2186.99,0.1,1
0.835,1.1,1.09975,2187.87,0.1,1
0.883,1.1,1.09994,2186.93,0.1,1
0.935,1.1,1.09986,2187.92,0.1,1
0.986,1.1,1.09992,2186.93,0.1,1
1.034,1.1,1.0999,2187.7,0.1,1
1.0859999999999999,1.1,1.09991,2187.7,0.1,1
1.1340000000000001,1.1,1.0999299999999999,2187.15,0.1,1
1.187,1.1,1.09986,2186.66,0.1,1
1.2329999999999999,1.1,1.09988,2186.82,0.1,1
1.286,1.1,1.0998299999999999,2186.82,0.1,1
1.3359999999999999,1.1,1.09986,2186.49,0.1,1
1.383,1.1,1.09986,2187.15,0.1,1
1.435,1.1,1.09984,2187.15,0.1,1
1.485,1.1,1.09982,2187.15,0.1,1
1.536,1.1,1.09976,2186.82,0.1,1
1.5830000000000002,1.1,1.09958,2187.92,0.1,1
1.636,1.1,1.0996,2188.09,0.1,1
1.6840000000000002,1.1,1.09941,2187.48,0.1,1
1.734,1.1,1.0992899999999999,2188.03,0.1,1
1.784,1.1,1.09922,2188.03,0.1,1
1.835,1.1,1.09915,2188.2,0.1,1
1.8840000000000001,1.1,1.0990799999999998,2189.24,0.1,1
1.932,1.1,1.09904,2189.52,0.1,1
1.982,1.1,1.09895,2189.02,0.1,1
2.035,1.1,1.09895,2189.02,0.1,1
2.084,1.1,1.0988799999999999,2190.83,0.1,1
2.135,1.1,1.09881,2190.5,0.1,1
2.185,1.1,1.09883,2190.5,0.1,1
2.2319999999999998,1.1,1.09883,2191.55,0.1,1
2.282,1.1,1.09879,2192.43,0.1,1
2.332,1.1,1.09866,2193.47,0.1,1
2.385,1.1,1.09866,2194.13,0.1,1
2.4330000000000003,1.1,1.09865,2194.4,0.1,1
2.485,1.1,1.0987,2194.4,0.1,1
2.532,1.1,1.0986799999999999,2196.0,0.1,1
2.585,1.1,1.09883,2196.16,0.1,1
2.633,1.1,1.09886,2196.77,0.1,1
2.685,1.1,1.09893,2196.99,0.1,1
2.734,1.1,1.09899,2196.99,0.1,1
2.784,1.1,1.09904,2196.99,0.1,1
2.833,1.1,1.09904,2199.9,0.1,1
2.883,1.1,1.0991,2200.12,0.1,1
2.9330000000000003,1.1,1.09909,2199.9,0.1,1
2.986,1.1,1.09907,2200.39,0.1,1
3.036,1.1,1.09913,2200.83,0.1,1
3.0860000000000003,1.1,1.09914,2201.33,0.1,1
3.134,1.1,1.09906,2202.26,0.1,1
3.187,1.1,1.0990799999999998,2202.64,0.1,1
3.237,1.1,1.0990799999999998,2202.59,0.1,1
3.287,1.1,1.09906,2202.59,0.1,1
3.335,1.1,1.09906,2204.46,0.1,1
3.384,1.1,1.09911,2204.9,0.1,1
3.435,1.1,1.0990799999999998,2204.9,0.1,1
3.4819999999999998,1.1,1.09905,2206.43,0.1,1
3.536,1.1,1.0991,2207.09,0.1,1
3.585,1.1,1.09912,2207.09,0.1,1
3.634,1.1,1.09909,2207.09,0.1,1
3.685,1.1,1.09902,2207.09,0.1,1
3.735,1.1,1.09899,2209.79,0.1,1
3.785,1.1,1.09893,2209.79,0.1,1
3.8339999999999996,1.1,1.0989799999999998,2211.87,0.1,1
3.886,1.1,1.0989200000000001,2212.53,0.1,1
3.9360000000000004,1.1,1.09887,2213.8,0.1,1
3.986,1.1,1.0988799999999999,2213.8,0.1,1
4.032,1.1,1.09889,2213.8,0.1,1
4.086,1.1,1.09889,2217.09,0.1,1
4.133,1.1,1.0989200000000001,2217.09,0.1,1
4.184,1.1,1.09885,2217.09,0.1,1
4.234,1.1,1.09891,2217.09,0.1,1
4.2860000000000005,1.1,1.09881,2219.23,0.1,1
4.336,1.1,1.09883,2220.94,0.1,1
4.386,1.1,1.09884,2222.25,0.1,1
4.433,1.1,1.09886,2222.25,0.1,1
4.4830000000000005,1.1,1.09896,2224.45,0.1,1
4.5360000000000005,1.1,1.09903,2225.5,0.1,1
4.586,1.1,1.0991,2225.5,0.1,1
4.635,1.1,1.09927,2225.5,0.1,1
4.684,1.1,1.0993700000000002,2229.73,0.1,1
4.735,1.1,1.09948,2230.88,0.1,1
4.785,1.1,1.09965,2232.14,0.1,1
4.834,1.1,1.09972,2233.19,0.1,1
4.885,1.1,1.09984,2233.19,0.1,1
4.935,1.1,1.0999299999999999,2233.24,0.1,1
4.985,1.1,1.10006,2233.24,0.1,1
5.0360000000000005,1.1,1.10007,2235.66,0.1,1
5.087,1.1,1.10015,2235.66,0.1,1
5.135,1.1,1.10028,2235.77,0.1,1
5.187,1.1,1.1003399999999999,2237.69,0.1,1
5.236000000000001,1.1,1.10049,2237.25,0.1,1
5.287000000000001,1.1,1.10064,2237.25,0.1,1
5.336,1.1,1.10077,2239.94,0.1,1
5.386,1.1,1.1008799999999999,2240.11,0.1,1
5.434,1.1,1.1010799999999998,2240.11,0.1,1
5.486000000000001,1.1,1.10119,2243.02,0.1,1
5.535,1.1,1.1012899999999999,2243.57,0.1,1
5.586,1.1,1.10143,2244.34,0.1,1
5.636,1.1,1.10148,2244.34,0.1,1
5.688,1.1,1.10152,2246.7,0.1,1
5.7379999999999995,1.1,1.10158,2247.41,0.1,1
5.785,1.1,1.10162,2248.35,0.1,1
5.836,1.1,1.10166,2248.62,0.1,1
5.888,1.1,1.10169,2249.39,0.1,1
5.936,1.1,1.1017,2250.54,0.1,1
5.97,1.1,1.1017700000000001,2250.54,0.1,1
6.066,1.1,1.1018299999999999,2252.69,0.1,1
6.086,1.1,1.10174,2252.91,0.1,1
6.136,1.1,1.10186,2253.68,0.1,1
6.185,1.1,1.10178,2253.68,0.1,1
6.236000000000001,1.1,1.10179,2253.68,0.1,1
6.285,1.1,1.10179,2253.68,0.1,1
6.319,1.1,1.10174,2253.68,0.1,1
6.386,1.1,1.10174,2253.68,0.1,1
6.435,1.1,1.10175,2258.62,0.1,1
6.484,1.1,1.10168,2260.1,0.1,1
6.535,1.1,1.10165,2260.65,0.1,1
6.584,1.1,1.10159,2261.75,0.1,1
6.6339999999999995,1.1,1.10152,2261.64,0.1,1
6.686,1.1,1.1013700000000002,2262.25,0.1,1
6.734,1.1,1.1013,2263.45,0.1,1
6.784,1.1,1.1011600000000001,2263.73,0.1,1
6.832000000000001,1.1,1.1011600000000001,2265.82,0.1,1
6.881,1.1,1.10109,2265.82,0.1,1
6.934,1.1,1.10102,2267.85,0.1,1
6.981,1.1,1.10101,2269.28,0.1,1
7.034,1.1,1.10096,2269.28,0.1,1
7.081,1.1,1.10089,2269.28,0.1,1
7.125,1.1,1.10079,2271.97,0.1,1
7.184,1.1,1.1007200000000001,2273.78,0.1,1
7.235,1.1,1.10053,2273.78,0.1,1
7.284,1.1,1.10048,2275.1,0.1,1
7.334,1.1,1.10037,2276.53,0.1,1
7.385,1.1,1.10017,2278.78,0.1,1
7.438,1.1,1.10019,2278.78,0.1,1
7.4879999999999995,1.1,1.10015,2281.69,0.1,1
7.534,1.1,1.1001299999999998,2281.69,0.1,1
7.584,1.1,1.10015,2281.69,0.1,1
7.6339999999999995,1.1,1.10018,2281.69,0.1,1
7.684,1.1,1.10006,2281.69,0.1,1
7.733,1.1,1.10005,2281.69,0.1,1
7.782,1.1,1.10005,2290.54,0.1,1
7.832999999999999,1.1,1.0999,2292.13,0.1,1
7.882999999999999,1.1,1.09986,2292.13,0.1,1
7.934,1.1,1.09988,2295.7,0.1,1
7.985,1.1,1.09992,2295.7,0.1,1
8.033,1.1,1.10005,2297.46,0.1,1
8.086,1.1,1.10002,2297.46,0.1,1
8.136000000000001,1.1,1.10002,2301.08,0.1,1
8.185,1.1,1.1001100000000001,2302.67,0.1,1
8.232999999999999,1.1,1.10014,2302.78,0.1,1
8.283999999999999,1.1,1.10015,2302.78,0.1,1
8.334,1.1,1.1001,2302.78,0.1,1
8.385,1.1,1.10005,2306.41,0.1,1
8.435,1.1,1.10004,2306.41,0.1,1
8.486,1.1,1.10007,2307.34,0.1,1
8.533999999999999,1.1,1.10009,2308.72,0.1,1
8.583,1.1,1.09986,2310.09,0.1,1
8.635,1.1,1.09985,2310.09,0.1,1
8.684,1.1,1.09976,2310.09,0.1,1
8.735,1.1,1.09955,2311.3,0.1,1
8.783999999999999,1.1,1.09951,2312.45,0.1,1
8.834,1.1,1.09945,2313.66,0.1,1
8.884,1.1,1.0992600000000001,2313.66,0.1,1
8.933,1.1,1.09924,2313.66,0.1,1
8.982999999999999,1.1,1.0991799999999998,2313.66,0.1,1
9.035,1.1,1.09905,2319.1,0.1,1
9.084,1.1,1.09902,2320.03,0.1,1
9.133,1.1,1.09899,2322.34,0.1,1
9.183,1.1,1.09896,2322.34,0.1,1
9.235,1.1,1.0988,2324.65,0.1,1
9.283,1.1,1.09885,2325.53,0.1,1
9.333,1.1,1.09881,2325.53,0.1,1
9.387,1.1,1.09873,2325.53,0.1,1
9.435,1.1,1.0986,2328.49,0.1,1
9.486,1.1,1.0986,2330.36,0.1,1
9.537,1.1,1.0986,2330.36,0.1,1
9.585,1.1,1.09847,2330.36,0.1,1
9.635,1.1,1.09839,2330.36,0.1,1
9.686,1.1,1.0983100000000001,2333.82,0.1,1
9.736,1.1,1.09829,2333.82,0.1,1
9.785,1.1,1.09829,2337.06,0.1,1
9.835,1.1,1.09829,2337.06,0.1,1
9.887,1.1,1.09825,2337.06,0.1,1
9.936,1.1,1.09835,2340.58,0.1,1
9.986,1.1,1.0982399999999999,2341.02,0.1,1
10.0,1.1,1.09879,2348.279,0.1,-1
